source,mission_time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,temperature_k,battery_level,power_w,solar_w_m2,pressure_pa,wind_ms,confidence,real_data
SYNTHETIC_ORBIT,923.2589289320648,2598677.7235264876,2767310.7034171624,0.0,-2448.2605073628497,2299.0696469381624,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,994.2788465422236,2419788.949883976,2925022.3722254513,0.0,-2587.7892020688073,2140.8054089620223,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,1065.2987641523823,2231350.3747526864,3071190.3140461757,0.0,-2717.1050750426284,1974.0923900776672,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,1136.3186817625412,2034105.6790992676,3205237.670790749,0.0,-2835.697775612488,1799.5885304067012,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,1207.3385993727002,1828833.2976249317,3326635.418782515,0.0,-2943.099272569089,1617.9825169600144,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,1278.3585169828589,1616343.3466393289,3434904.4565715035,0.0,-3038.8857012710196,1429.991065704786,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,1349.3784345930178,1397474.426901574,3529617.4957289803,0.0,-3122.6790364448493,1236.3560930139956,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,1420.3983522031765,1173090.3140461755,3610400.7471596617,0.0,-3194.148584078181,1037.8417876614506,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,1491.4182698133354,944076.5496552215,3676935.3962765094,0.0,-3253.012286517837,835.2315949178164,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,1562.4381874234941,711336.9464303283,3728958.8612162475,0.0,-3299.037835622554,629.3251246500616,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,1633.458105033653,475790.0212568118,3766265.829130021,0.0,-3332.0435895770916,420.93499562661316,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,1704.478022643812,238365.37023717916,3788709.0664594043,0.0,-3351.899289749483,210.88362848233345,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,1775.4979402539707,2.3245020894615912e-10,3796200.0,0.0,-3358.526574762356,2.0565044098170217e-13,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,1846.5178578641296,-238365.37023717954,3788709.0664594043,0.0,-3351.899289749483,-210.88362848233376,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,1917.5377754742883,-475790.0212568114,3766265.829130021,0.0,-3332.0435895770916,-420.93499562661276,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,1988.5576930844472,-711336.9464303277,3728958.861216248,0.0,-3299.0378356225547,-629.3251246500612,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,2059.577610694606,-944076.5496552212,3676935.39627651,0.0,-3253.012286517837,-835.2315949178161,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,2130.5975283047646,-1173090.314046175,3610400.747159662,0.0,-3194.1485840781816,-1037.84178766145,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,2201.617445914924,-1397474.4269015745,3529617.49572898,0.0,-3122.679036444849,-1236.356093013996,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,2272.6373635250825,-1616343.3466393275,3434904.456571504,0.0,-3038.88570127102,-1429.991065704785,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,2343.657281135241,-1828833.2976249307,3326635.4187825155,0.0,-2943.0992725690894,-1617.9825169600135,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,2414.6771987454003,-2034105.6790992662,3205237.67079075,0.0,-2835.697775612489,-1799.5885304067,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,2485.697116355559,-2231350.374752686,3071190.3140461757,0.0,-2717.1050750426284,-1974.0923900776668,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,2556.7170339657177,-2419788.949883976,2925022.3722254513,0.0,-2587.7892020688073,-2140.8054089620223,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,2627.7369515758764,-2598677.7235264867,2767310.7034171633,0.0,-2448.26050736285,-2299.0696469381614,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,2698.7568691860356,-2767310.703417163,2598677.723526487,0.0,-2299.069646938162,-2448.2605073628497,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,2769.7767867961943,-2925022.372225451,2419788.9498839765,0.0,-2140.8054089620227,-2587.789202068807,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,2840.796704406353,-3071190.314046175,2231350.374752687,0.0,-1974.0923900776675,-2717.1050750426284,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,2911.816622016512,-3205237.6707907496,2034105.679099267,0.0,-1799.588530406701,-2835.6977756124884,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,2982.836539626671,-3326635.418782515,1828833.2976249312,0.0,-1617.982516960014,-2943.099272569089,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,3053.8564572368296,-3434904.4565715026,1616343.3466393296,0.0,-1429.9910657047867,-3038.8857012710187,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,3124.8763748469883,-3529617.49572898,1397474.4269015752,0.0,-1236.3560930139965,-3122.679036444849,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,3195.8962924571474,-3610400.7471596617,1173090.3140461757,0.0,-1037.8417876614508,-3194.148584078181,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,3266.916210067306,-3676935.3962765094,944076.5496552219,0.0,-835.2315949178167,-3253.012286517837,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,3337.936127677465,-3728958.861216248,711336.9464303276,0.0,-629.3251246500611,-3299.0378356225547,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,3408.956045287624,-3766265.829130021,475790.0212568112,0.0,-420.9349956266126,-3332.0435895770916,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,3479.9759628977827,-3788709.0664594043,238365.37023717855,0.0,-210.88362848233288,-3351.899289749483,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,3550.9958805079414,-3796200.0,4.6490041789231824e-10,0.0,-4.1130088196340433e-13,-3358.526574762356,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,3622.0157981181,-3788709.0664594043,-238365.37023717933,0.0,210.8836284823336,-3351.899289749483,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,3693.035715728259,-3766265.829130021,-475790.0212568119,0.0,420.9349956266133,-3332.0435895770916,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,3764.055633338418,-3728958.8612162475,-711336.9464303284,0.0,629.3251246500618,-3299.037835622554,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,3835.0755509485766,-3676935.39627651,-944076.5496552209,0.0,835.2315949178159,-3253.012286517837,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,3906.0954685587353,-3610400.747159662,-1173090.314046175,0.0,1037.84178766145,-3194.1485840781816,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,3977.1153861688945,-3529617.4957289803,-1397474.4269015742,0.0,1236.3560930139959,-3122.6790364448493,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,4048.135303779053,-3434904.456571503,-1616343.3466393289,0.0,1429.991065704786,-3038.885701271019,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,4119.155221389212,-3326635.4187825155,-1828833.2976249305,0.0,1617.9825169600133,-2943.0992725690894,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,4190.175138999371,-3205237.67079075,-2034105.6790992662,0.0,1799.5885304067,-2835.697775612489,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,4261.195056609529,-3071190.314046176,-2231350.374752686,0.0,1974.0923900776668,-2717.105075042629,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,4332.214974219689,-2925022.3722254504,-2419788.949883977,0.0,2140.8054089620227,-2587.7892020688064,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,4403.234891829848,-2767310.7034171624,-2598677.723526488,0.0,2299.069646938163,-2448.2605073628497,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,4474.254809440006,-2598677.7235264876,-2767310.7034171624,0.0,2448.2605073628497,-2299.0696469381624,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,4545.274727050165,-2419788.949883978,-2925022.3722254494,0.0,2587.789202068806,-2140.8054089620236,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,4616.294644660324,-2231350.374752687,-3071190.314046175,0.0,2717.1050750426284,-1974.0923900776675,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,4687.314562270482,-2034105.6790992687,-3205237.6707907487,0.0,2835.697775612488,-1799.5885304067024,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,4758.334479880641,-1828833.2976249345,-3326635.418782513,0.0,2943.0992725690876,-1617.9825169600167,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,4829.354397490801,-1616343.3466393298,-3434904.4565715026,0.0,3038.8857012710187,-1429.991065704787,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,4900.374315100959,-1397474.4269015738,-3529617.4957289803,0.0,3122.6790364448493,-1236.3560930139954,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,4971.394232711118,-1173090.314046176,-3610400.7471596617,0.0,3194.148584078181,-1037.841787661451,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,5042.414150321277,-944076.5496552236,-3676935.396276509,0.0,3253.0122865178364,-835.2315949178183,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,5113.4340679314355,-711336.9464303278,-3728958.861216248,0.0,3299.0378356225547,-629.3251246500613,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,5184.453985541594,-475790.0212568131,-3766265.8291300205,0.0,3332.043589577091,-420.9349956266143,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,5255.473903151753,-238365.37023718216,-3788709.0664594043,0.0,3351.899289749483,-210.8836284823361,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,5326.4938207619125,-6.973506268384773e-10,-3796200.0,0.0,3358.526574762356,-6.169513229451064e-13,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,5397.513738372071,238365.37023718076,-3788709.0664594043,0.0,3351.899289749483,210.88362848233484,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,5468.53365598223,475790.02125681174,-3766265.829130021,0.0,3332.0435895770916,420.93499562661304,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,5539.553573592389,711336.9464303264,-3728958.861216248,0.0,3299.0378356225547,629.32512465006,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,5610.573491202547,944076.5496552191,-3676935.3962765103,0.0,3253.0122865178373,835.2315949178142,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,5681.593408812706,1173090.3140461748,-3610400.747159662,0.0,3194.1485840781816,1037.8417876614499,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,5752.613326422865,1397474.4269015724,-3529617.4957289807,0.0,3122.6790364448498,1236.3560930139943,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,5823.633244033024,1616343.3466393286,-3434904.4565715035,0.0,3038.8857012710196,1429.9910657047858,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,5894.653161643183,1828833.2976249303,-3326635.418782516,0.0,2943.09927256909,1617.982516960013,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,5965.673079253342,2034105.6790992676,-3205237.670790749,0.0,2835.697775612488,1799.5885304067012,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,6036.6929968635,2231350.374752686,-3071190.314046176,0.0,2717.105075042629,1974.0923900776663,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,6107.712914473659,2419788.949883974,-2925022.372225452,0.0,2587.789202068808,2140.805408962021,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,6178.732832083818,2598677.7235264853,-2767310.7034171647,0.0,2448.2605073628515,2299.06964693816,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,6249.7527496939765,2767310.7034171615,-2598677.723526489,0.0,2299.0696469381637,2448.2605073628483,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,6320.772667304136,2925022.3722254517,-2419788.9498839756,0.0,2140.805408962022,2587.7892020688078,0.0,270.0,0.65,420.0,0.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,6391.792584914295,3071190.314046175,-2231350.3747526873,0.0,1974.092390077668,2717.1050750426284,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,6462.8125025244535,3205237.670790748,-2034105.6790992687,0.0,1799.5885304067024,2835.6977756124875,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,6533.832420134612,3326635.418782515,-1828833.2976249317,0.0,1617.9825169600144,2943.099272569089,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,6604.852337744771,3434904.4565715026,-1616343.34663933,0.0,1429.9910657047872,3038.8857012710187,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,6675.87225535493,3529617.4957289803,-1397474.426901574,0.0,1236.3560930139956,3122.6790364448493,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,6746.892172965088,3610400.747159661,-1173090.3140461794,0.0,1037.8417876614542,3194.1485840781797,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,6817.912090575248,3676935.39627651,-944076.5496552206,0.0,835.2315949178156,3253.012286517837,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,6888.932008185407,3728958.861216248,-711336.9464303281,0.0,629.3251246500614,3299.0378356225547,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,6959.951925795565,3766265.829130021,-475790.02125681005,0.0,420.93499562661157,3332.0435895770916,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
SYNTHETIC_ORBIT,7030.971843405724,3788709.0664594043,-238365.3702371824,0.0,210.8836284823363,3351.899289749483,0.0,310.0,0.9,420.0,1360.0,0.0,0.0,0.98,False
